22,16,17,24,18,16,10,18,16,16,16,15,13,17,18,16,10,12,14,18,16,15,15,18,19,19,16,19,19,24,15,11,13,14,13,14,10,7,12,11,14,12,15,19,13,12,14,15,20,19,16,14,14,15,14,20,41,47,79,51,85,88,73,75,82,69,99,90,62,39,68,77,42,27,23,40,52,58,68,67,98,67,86,89,142,311,352,377,364,350,328,402,307,289,291,291,217,261,204,169,175,157,121,107,54,81,83,71,33,59,32,19,24,16,24,19,15,28,20,18,17,18,9,17,23,17,16,20,14,8,19,18,18,17,15,9,17,24,15,17,11,19,10,15,14,13,19,10,19,11,13,17,11,21,8,15,14,18,10,21,17,20,14,16,13,8,15,14,18,19,11,11
18,12,18,12,19,15,17,12,11,13,15,14,13,13,8,12,14,17,12,17,18,17,14,20,10,13,17,15,15,16,16,12,10,14,14,16,11,9,10,10,10,20,14,14,15,14,15,16,16,16,12,16,10,16,17,15,8,11,12,14,12,14,16,19,32,27,31,43,45,70,57,53,63,66,70,75,82,58,97,53,52,65,47,34,39,19,35,40,47,57,42,62,69,74,136,185,217,260,315,256,319,352,330,336,256,260,190,253,228,179,182,151,167,147,137,91,88,65,74,61,46,45,43,31,19,17,14,19,18,17,19,11,22,14,20,11,15,7,16,19,19,7,9,15,19,11,15,14,15,16,12,11,11,18,13,14,16,13,16,9,21,14,11,14,11,16,12,12,12,16,17,16
17,17,14,13,15,19,19,19,20,14,15,22,18,13,16,11,13,16,14,18,15,16,14,14,12,16,13,10,13,15,16,14,16,13,17,11,13,17,18,16,12,14,15,17,17,12,12,10,15,16,12,13,10,14,16,13,15,28,18,29,37,49,37,27,53,37,49,65,70,59,59,57,62,83,62,77,67,70,71,66,79,35,27,31,21,27,42,48,54,59,52,58,75,140,245,307,328,335,278,326,248,320,270,231,254,259,222,193,161,204,164,168,144,100,82,68,54,49,68,44,43,28,32,44,27,20,17,14,21,17,16,14,16,11,10,12,10,16,14,14,13,17,9,11,15,13,13,16,16,16,13,18,17,18,11,13,20,13,15,14,18,16,17,23,7,12,16,20,15,12,8,17
20,15,9,19,16,15,14,13,9,19,14,9,15,19,15,14,16,8,17,12,14,15,13,8,13,15,16,13,18,17,14,8,12,15,18,13,14,8,17,14,16,10,14,15,14,17,8,11,12,15,19,43,45,37,44,41,101,54,56,90,54,98,99,152,94,94,91,88,69,37,36,35,18,21,20,52,58,76,79,74,73,60,78,64,114,246,258,265,304,280,271,272,331,345,362,313,351,328,298,287,280,222,210,189,144,138,171,124,102,77,69,77,77,68,63,42,17,20,18,11,13,17,17,17,16,15,22,17,8,8,19,12,16,19,16,14,14,15,17,13,15,15,14,13,17,12,15,13,15,7,17,17,13,14,18,13,14,17,13,20,15,21,19,24,16,10,19,14,8,12,18,19
17,16,14,18,17,10,11,9,18,12,17,13,18,12,11,19,17,15,13,19,14,16,12,17,18,20,20,23,19,17,27,34,31,37,38,32,36,35,27,41,65,41,51,55,70,59,93,173,90,92,124,79,129,159,76,63,77,50,29,20,22,30,45,63,85,76,71,95,136,306,254,285,307,333,291,358,264,262,217,243,142,223,168,233,190,115,158,146,136,128,93,90,99,66,54,47,64,42,33,24,17,11,16,19,15,22,19,15,14,17,14,23,18,16,17,13,17,19,14,26,21,25,22,18,23,24,20,16,21,19,15,8,18,19,15,12,14,15,12,14,14,12,17,14,17,17,17,13,17,21,26,22,18,22,22,17,18,14,12,14,14,15,18,11,15,13,10,17,10,12,11,17
18,18,16,13,17,11,13,18,19,23,21,12,20,13,17,17,12,16,17,16,10,12,9,14,14,14,13,15,14,11,19,17,12,12,17,8,19,13,14,25,27,55,43,44,40,63,84,65,59,66,70,118,78,76,90,108,63,77,131,116,111,96,61,43,23,36,60,63,66,95,94,116,119,124,240,371,341,345,290,393,279,371,358,318,318,361,239,234,181,244,171,229,213,191,162,151,126,165,146,131,122,75,94,91,40,26,14,14,18,16,12,14,15,15,18,15,16,13,14,10,15,13,16,16,7,15,16,11,12,15,11,16,10,8,16,15,18,13,12,10,15,14,10,11,13,13,13,9,17,11,16,12,14,14,14,20,21,21,16,16,17,15,11,18,14,9,13,18,14,12,14,16
16,13,10,12,13,20,14,16,13,17,14,17,12,12,11,16,16,10,13,14,18,18,37,31,30,37,32,23,43,40,41,22,29,27,22,19,18,13,18,19,12,15,16,18,26,22,32,32,37,61,37,49,54,51,35,70,52,53,49,64,54,89,77,77,51,32,40,60,81,96,90,87,73,83,79,95,149,297,328,298,261,279,307,333,422,271,375,250,242,218,240,246,221,191,188,188,168,153,164,135,96,65,51,70,69,51,42,41,38,22,26,16,20,16,22,15,22,19,20,22,16,19,18,25,25,16,22,10,18,14,14,13,13,15,14,19,14,14,15,14,16,23,13,14,17,15,14,18,15,13,21,11,15,15,11,13,16,10,16,8,16,11,17,16,23,18,13,17,14,21,22,16
32,88,40,23,36,39,40,21,25,39,43,40,30,46,39,45,25,40,22,33,24,21,21,31,22,16,33,34,66,73,132,46,75,28,31,16,18,17,19,14,16,18,21,31,26,29,27,46,44,58,42,41,41,36,72,54,44,49,55,45,37,48,47,51,33,57,23,28,25,34,28,33,41,37,61,47,58,69,62,87,95,103,121,262,341,230,264,315,255,252,249,283,238,331,210,254,256,227,197,227,193,217,143,175,185,119,106,80,78,92,80,66,72,72,33,24,23,25,18,17,16,21,16,19,23,18,15,19,17,13,15,13,13,12,13,15,18,8,15,14,14,13,10,18,19,17,17,20,15,13,15,10,15,15,20,19,16,21,10,14,10,17,10,14,12,16,17,15,17,10,14,12
24,21,18,14,19,23,15,12,20,16,14,23,23,25,20,15,29,23,16,21,16,11,12,22,16,16,18,17,17,14,15,10,15,18,14,17,16,20,16,18,20,17,32,30,33,49,54,54,58,61,49,59,49,56,79,72,46,46,65,53,61,57,59,72,52,34,43,60,42,40,27,45,17,29,59,79,78,92,89,104,126,141,138,141,361,490,326,280,354,291,369,327,296,320,270,309,303,259,248,233,218,213,185,189,185,181,210,168,113,102,110,105,63,46,43,36,37,33,68,64,44,40,33,31,30,41,45,48,54,54,51,53,51,45,70,42,45,39,27,16,23,15,17,15,11,18,22,21,22,16,12,16,13,19,18,26,25,27,33,25,24,22,24,32,26,28,23,29,33,25,33,27
17,11,16,20,20,10,10,12,12,11,12,6,12,24,18,15,14,17,17,16,16,18,19,19,13,21,17,21,24,19,14,21,16,13,21,19,23,35,39,36,27,37,19,19,48,52,37,54,33,51,35,55,77,53,88,99,52,65,50,59,55,84,55,69,75,88,70,62,75,63,33,31,25,23,31,38,40,58,68,84,99,96,98,154,311,299,305,250,338,449,368,257,235,319,239,252,222,249,228,218,156,157,178,175,151,143,112,88,94,86,80,69,67,43,33,26,27,21,16,19,16,21,25,12,22,15,19,13,21,19,23,24,22,16,16,23,27,22,15,14,25,24,20,21,16,16,19,22,25,21,37,39,43,51,51,47,39,42,30,32,33,34,25,29,32,25,22,26,31,28,27,23
